Årmåned_salg;case_type_dk;municipality_name;zip_code;zip_code_name;erts89_utm32_x;erts89_utm32_y;ed50_x;ed50_y;wgs84_lat;wgs84_lon;grundareal;boligareal;vægtet_areal;energimærke_påkrævet;energimærke;antvandskyltoilleter;opvarmningskode;varmeinstallationskode;ydervægkode;byggeår;renoveringsår;md_ejerudgifter;første_udbudspris;senest_annonceret_pris;tinglyst_pris;dage_på_markedet_v_seneste_mægler;dage_på_markedet_v_alle_mæglere
201411;Villa;København;2300;København S;728277.5301594561;6172660.890239919;728359.6076349914;6172866.994890317;55,6460854;12,62798576;521;86;98;TRUE;g;2;9999;9999;5;1924;;3962;3195000;3195000;3170000;87;87
201411;Villa;København;2300;København S;728277.5301594561;6172660.890239919;728359.6076349914;6172866.994890317;55,6460854;12,62798576;521;86;98;TRUE;g;2;9999;9999;5;1924;;3962;3195000;3195000;3170000;87;87
201411;Villa;København;2300;København S;728277.5301594561;6172660.890239919;728359.6076349914;6172866.994890317;55,6460854;12,62798576;521;86;98;TRUE;g;2;9999;9999;1;1924;;3962;3195000;3195000;3170000;87;87
201411;Villa;København;2300;København S;728277.5301594561;6172660.890239919;728359.6076349914;6172866.994890317;55,6460854;12,62798576;521;86;98;TRUE;g;2;9999;9999;5;1924;;3962;3195000;3195000;3170000;87;87
201406;Rækkehus;København;2300;København S;728267.9999990186;6172610;728350.0772841519;6172816.104594459;55,64563352;12,6277924;200;92;117;TRUE;e;2;9999;9999;1;1943;;;3295000;3295000;3000000;40;40
202104;Villa;København;2300;København S;728267.8748181027;6172611.500247344;728349,9521;6172817.604612152;55,64564703;12,62779166;200;99;117;TRUE;e;2;9999;9999;1;1943;;3894;4995000;4995000;5425000;20;20
201106;Villa;København;2300;København S;728295.7194575999;6172621.593470177;728377.7969463745;6172827.697826909;55,64572447;12,62824157;355;96;122;TRUE;c;2;9999;9999;90;1943;;;3150000;3150000;2995000;44;394
202008;Villa lejlighed;København;2400;København NV;722183.1123932418;6180558.689600058;722265.1719962079;6180764.859513884;55,71973801;12,53773308;974;90;116;TRUE;d;2;9999;9999;1;1939;;4436;5750000;5750000;5750000;9;9
201104;Villa;København;2700;Brønshøj;718731.9997090535;6178165.000469305;718814.0315248482;6178371.164279323;55,69983842;12,48098559;702;119;136;TRUE;e;1;9999;9999;1;1924;1985;;3395000;3395000;3200000;87;87
202007;Villa;København;2700;Brønshøj;718732,3892;6178165.682338396;718814.4210293405;6178371.846151687;55,69984436;12,48099232;702;121;135;TRUE;d;1;9999;9999;1;1924;1985;5998;5195000;5195000;5015000;1;1
201104;Villa;København;2700;Brønshøj;718731.9997090535;6178165.000469305;718814.0315248482;6178371.164279323;55,69983842;12,48098559;702;119;136;TRUE;e;1;9999;9999;5;1924;1985;;3395000;3395000;3200000;87;87
202105;Rækkehus;København;1432;København K;727202.4670246234;6177039.6716033565;727284,549;6177245,807;55,68585587;12,61456013;72;137;138;TRUE;a2015;2;9999;9999;5;2014;;5031;6595000;6595000;6595000;22;22
202105;Rækkehus;København;1432;København K;727202.4670246234;6177039.6716033565;727284,549;6177245,807;55,68585587;12,61456013;72;137;138;TRUE;a2015;2;9999;9999;10;2014;;5031;6595000;6595000;6595000;22;22
202011;Villa;København;2300;København S;725884.4027562968;6173336.6635053735;725966.4669570865;6173542.778552918;55,65326309;12,59059143;421;164;158;TRUE;a2015;2;9999;9999;5;2018;;5194;8250000;8250000;7900000;44;44
201606;Rækkehus;København;2100;København Ø;724637,0397;6177522.9504184835;724719,1068;6177729.094964432;55,69138346;12,57423217;75;136;151;TRUE;d;2;9999;9999;5;1882;;5266;8895000;8895000;8700000;24;24
202203;Rækkehus;København;2100;København Ø;724636.6875432273;6177523.000269588;724718.7546912286;6177729.144816753;55,69138407;12,57422662;75;139;154;TRUE;c;2;9999;9999;5;1882;;5776;15895000;15895000;15895000;9;9
201307;Villa;København;2300;København S;726028.7301420183;6171982,597;726110.7917671383;6172188.703148692;55,64105302;12,59176761;478;160;154;TRUE;c;2;9999;9999;1;1977;;;3395000;3100000;2980000;931;931
201309;Villa;København;2300;København S;727247.7243698877;6172665.592770157;727329.7953975522;6172871.700095599;55,64660988;12,61165961;656;168;199;TRUE;f;2;9999;9999;1;1932;;;3695000;3695000;3550000;42;42
201704;Villa;København;2300;København S;727251.0096865548;6172665.620116343;727333.0807348982;6172871.727433513;55,64660859;12,61171173;656;168;199;TRUE;f;2;9999;9999;1;1932;;6647;5850000;5850000;5850000;35;35
202102;Villa;København;2300;København S;727185.9377163658;6172686.500354954;727268.0084101466;6172892.607970573;55,64682624;12,61069709;546;100;132;TRUE;d;1;9999;9999;1;1940;1947;6507;5995000;5995000;6111111;5;5
201712;Villa lejlighed;København;2700;Brønshøj;720230.5002203267;6178488.560123972;720312.5422574494;6178694.722092293;55,70206262;12,50504343;477;95;108;TRUE;e;2;9999;9999;90;1929;;3300;4495000;4495000;4495000;21;21
201705;Villa lejlighed;København;2300;København S;727211,6601;6174565.360208075;727293.7357475169;6174771.479561931;55,66366307;12,61265815;170;119;132;TRUE;d;1;9999;9999;1;1900;;2170;4275000;4275000;4410000;23;153
201509;Villa lejlighed;København;2720;Vanløse;719510.3997035663;6177302.570054715;719592.4341677636;6177508.726440457;55,69175211;12,49265703;592;104;124.80000305175781;TRUE;d;2;9999;9999;1;1933;;3251;4698000;4698000;4698000;5;5
201302;Villa lejlighed;København;2700;Brønshøj;719632.9999321615;6178121.000239925;719715.0372779216;6178327,161;55,69903689;12,49525933;618;75;90.19999694824219;TRUE;e;1;9999;9999;1;1933;;;2450000;2399000;2150000;165;165
201702;Villa lejlighed;København;2700;Brønshøj;719630.7641925925;6178121.568692224;719712.8015258161;6178327.729906925;55,699043;12,49522428;618;62;73;TRUE;e;1;9999;9999;1;1933;;4314;2850000;2650000;2650000;121;121
201302;Villa lejlighed;København;2700;Brønshøj;719632.9999321615;6178121.000239925;719715.0372779216;6178327,161;55,69903689;12,49525933;618;75;90.19999694824219;TRUE;e;1;9999;9999;1;1933;;;2450000;2399000;2150000;165;165
201702;Villa lejlighed;København;2700;Brønshøj;719630.7641925925;6178121.568692224;719712.8015258161;6178327.729906925;55,699043;12,49522428;618;62;73;TRUE;e;1;9999;9999;1;1933;;4314;2850000;2650000;2650000;121;121
201604;Villa;København;2700;Brønshøj;719768.5900966104;6178056.960223722;719850.6281263148;6178263.120676916;55,69840116;12,49736127;637;123;142;TRUE;d;2;9999;9999;5;1935;;6274;4999000;4999000;4995000;21;21
201704;Villa;København;2300;København S;726911.5698516441;6171971.639816796;726993.6369877782;6172177.743644657;55,64054371;12,60575648;560;146;145;TRUE;f;2;9999;9999;5;1935;1973;5509;3495000;3495000;3200000;154;1078
201602;Villa;København;2100;København Ø;724506.7406585002;6180179.557420109;724588.8138297761;6180385,719;55,71526792;12,57434003;78;140;156;TRUE;d;3;9999;9999;1;1892;1928;4519;7995000;7795000;7700000;73;73
201804;Rækkehus;København;2300;København S;728227.7702380327;6172596.880436043;728309.8472371278;6172802.984811964;55,64553475;12,62714359;200;92;110;TRUE;d;1;9999;9999;1;1943;;3720;4195000;4095000;3950000;109;109
201603;Villa;København;2300;København S;728370.4001762865;6172681.420352108;728452.4782870815;6172887.524893042;55,6462259;12,62947546;591;81;103;TRUE;d;1;9999;9999;2;1957;;5340;4195000;4195000;4195000;13;13
202002;Villa;København;2300;København S;728370.4137098588;6172681.318467326;728452.4918204771;6172887.423007586;55,64622498;12,62947559;591;83;105;TRUE;d;1;9999;9999;2;1957;;5700;5595000;5685000;5375000;165;398
201709;Villa;København;2300;København S;728412.7402349291;6172703.569924854;728494.8186681651;6172909.674496261;55,64640464;12,63016525;598;220;218;TRUE;c;2;9999;9999;5;1980;;6058;7995000;7995000;7700000;39;39
201709;Villa;København;2300;København S;728412.7402349291;6172703.569924854;728494.8186681651;6172909.674496261;55,64640464;12,63016525;598;220;218;TRUE;c;2;9999;9999;5;1980;;6058;7995000;7995000;7700000;39;39
201804;Villa;København;2300;København S;728495.0097256167;6172742.209604284;728577,0888;6172948.314207271;55,64671249;12,63150192;628;98;136;TRUE;d;1;9999;9999;1;1936;;5543;4895000;4895000;4750000;21;21
202012;Villa lejlighed;København;1773;København V;722486.8344153049;6174816.164705062;722568.8811193544;6175022.297796855;55,66809845;12,53789902;73;47;52;TRUE;d;1;9999;9999;1;1887;;1598;3295000;3295000;3370000;41;41
201409;Villa;København;2700;Brønshøj;718765.0000009519;6178177.0003144685;718847.0320544571;6178383.164114477;55,69993117;12,48151926;682;126;142;TRUE;c;2;9999;9999;80;1959;1971;;3998000;3898000;3700000;159;159
201712;Villa;København;2700;Brønshøj;718765.6810968121;6178176.904093338;718847.7131543348;6178383,068;55,69993;12,48153;682;156;145;TRUE;c;2;9999;9999;80;1959;1971;5268;5495000;5495000;5429000;21;21
201704;Villa;København;2500;Valby;721673,1999;6172948.630382632;721755.2366934218;6173154,754;55,65172145;12,52348177;554;119;145;TRUE;c;1;9999;9999;1;1914;1940;5626;5995000;5995000;5650000;31;31
201605;Villa;København;2500;Valby;720104.0698757179;6172367.430143279;720186.0953201861;6172573.553997893;55,64722173;12,49812759;900;163;177;TRUE;d;1;9999;9999;1;1953;1961;6125;5295000;5295000;5295000;56;56
201110;Villa;København;2500;Valby;720100.7599746683;6172368,598;720182.7854013839;6172574.721612239;55,6472337;12,49807603;900;185;176;TRUE;d;1;9999;9999;1;1953;1961;;3798000;3798000;3600000;28;119
202003;Villa lejlighed;København;2720;Vanløse;719679,4373;6176666.0003439365;719761.4711820516;6176872.152297087;55,68596646;12,49483113;692;58;70;TRUE;e;1;9999;9999;1;1941;;3578;1795000;1795000;1725000;30;30
201507;Villa lejlighed;København;2720;Vanløse;719673.8488421612;6176650.503286261;719755.8826466296;6176856.655156562;55,68583;12,49473;;58;69,90000153;TRUE;e;1;9999;9999;1;1941;;2428;998000;998000;998000;2;2
202007;Villa lejlighed;København;2720;Vanløse;719673.6135432908;6176650,398;719755,6473;6176856.5496284375;55,68582916;12,49472618;692;58;70;TRUE;e;1;9999;9999;1;1941;;3366;2495000;2295000;2250000;255;255
201409;Villa lejlighed;København;2720;Vanløse;719670.7637468141;6176649.576096534;719752.7975295561;6176855.727968985;55,68582308;12,49468028;692;58;69,90000153;TRUE;e;1;9999;9999;1;1941;;;1448000;1198000;1100000;531;531
201802;Villa lejlighed;København;2720;Vanløse;719670.8300084042;6176676.5098049445;719752.8638611092;6176882.661846307;55,68606461;12,4947029;692;58;70;TRUE;e;1;9999;9999;1;1941;;2642;1950000;1950000;1920000;158;158
201501;Villa;København;2300;København S;726677,7275;6172352.595473006;726759.7941841991;6172558.702296423;55,64406904;12,60236275;600;155;159;TRUE;c;2;9999;9999;1;1984;1989;5501;3995000;3995000;3850000;93;93
201802;Villa;København;2300;København S;726680.2301842871;6172353.209503829;726762.2968493771;6172559.316324671;55,64407338;12,60240294;600;155;159;TRUE;c;2;9999;9999;1;1984;1989;5745;4995000;4795000;4745000;145;145
202101;Villa;København;2300;København S;726702.1252808328;6172232.999798399;726784.1917744095;6172439,106;55,64298517;12,60265105;895;136;146;TRUE;f;2;9999;9999;1;1986;;6890;5250000;4995000;4700000;180;180
201810;Villa;København;2500;Valby;719915.0602844933;6172769,85;719997.0855819864;6172975.976695746;55,65091644;12,49545178;775;143;148;TRUE;c;1;9999;9999;1;1960;1978;5433;4895000;4750000;4650000;194;194
201705;Villa;København;2300;København S;728411.5198406846;6172570.089775499;728493,5979;6172776.193511196;55,64520824;12,63003504;608;115;117;TRUE;f;1;9999;9999;5;1955;2020;5325;3795000;3795000;3690000;14;14
202103;Villa;København;2300;København S;728411.5529077533;6172569.891896023;728493,631;6172775.995630394;55,64520645;12,6300354;608;115;117;TRUE;d;1;9999;9999;5;1955;2020;5947;6895000;6495000;6150000;14;14
201105;Villa;København;2700;Brønshøj;719563.7642277236;6177836.5706391735;719645.8004052814;6178042.730238499;55,69651726;12,49393198;622;129;169;TRUE;d;2;9999;9999;1;1934;;;4250000;4250000;4150000;15;15
201502;Villa;København;2700;Brønshøj;719595.4601298929;6177908.479682826;719677.4966916995;6178114.639651531;55,69714785;12,49449291;781;126;132;TRUE;e;2;9999;9999;1;1986;;5988;4595000;4485000;4385000;176;176
201703;Villa;København;2700;Brønshøj;718181.9198753932;6179680.199494039;718263.9521623579;6179886.374232464;55,71367564;12,47345618;296;64;86;TRUE;c;2;9999;9999;9999;1934;1970;3649;2595000;2250000;2205000;138;138
201703;Villa;København;2700;Brønshøj;718181.9198753932;6179680.199494039;718263.9521623579;6179886.374232464;55,71367564;12,47345618;296;64;86;TRUE;c;2;9999;9999;1;1934;1970;3649;2595000;2250000;2205000;138;138
201101;Villa lejlighed;København;2300;København S;727671.0001309452;6172221.999656675;727753.0726747757;6172428.103106635;55,64243396;12,61800454;542;81;187;TRUE;d;2;9999;9999;5;1933;;;2395000;2395000;2267000;195;629
201507;Villa;København;2400;København NV;721199.7572296704;6179369.562487421;721281.8076099359;6179575.727480467;55,70952298;12,52114817;461;111;140;TRUE;d;1;9999;9999;12;1923;1980;4742;4195000;4195000;4195000;10;10
201507;Villa;København;2400;København NV;721199.7572296704;6179369.562487421;721281.8076099359;6179575.727480467;55,70952298;12,52114817;461;111;140;TRUE;d;1;9999;9999;90;1923;1980;4742;4195000;4195000;4195000;10;10
201409;Villa;København;2500;Valby;720274.7597221092;6174495.586923529;720356.7917301154;6174701.723709586;55,66623116;12,50254043;848;164;204;FALSE;;2;9999;9999;1;1914;;6896;6498000;6498000;6498000;1;1
201708;Villa;København;2300;København S;726951.3701208554;6173619.4705095375;727033.4417400702;6173825.584590418;55,65530231;12,60774752;701;218;268;TRUE;f;2;9999;9999;5;1896;;6358;8495000;7595000;7295000;271;271
201708;Villa;København;2300;København S;726951.3701208554;6173619.4705095375;727033.4417400702;6173825.584590418;55,65530231;12,60774752;701;218;268;TRUE;f;2;9999;9999;1;1896;;6358;8495000;7595000;7295000;271;271
202001;Villa;København;2700;Brønshøj;720584,0001;6179323.500325224;720666.0464823451;6179529.666618883;55,70939023;12,51132988;595;87;104;TRUE;e;2;9999;9999;1;1915;;5729;4495000;3495000;3100000;317;317
202012;Villa;København;2700;Brønshøj;720584,0001;6179323.500325224;720666.0464823451;6179529.666618883;55,70939023;12,51132988;595;133;104;TRUE;c;2;9999;9999;1;1915;;5807;6995000;6795000;6600000;95;122
201805;Villa;København;2700;Brønshøj;720571.0899332803;6179376.160267053;720653.1363941896;6179582.326924378;55,70986838;12,51116721;473;148;184;TRUE;d;1;9999;9999;2;1915;1976;5894;6295000;6095000;6050000;36;36
201408;Villa;København;2700;Brønshøj;717928.9998606493;6178250.000165004;718011,0269;6178456.166584897;55,70096202;12,46830024;707;119;126;TRUE;d;1;9999;9999;1;1962;;;3250000;3250000;3025000;56;56
202202;Villa;København;2700;Brønshøj;717929.2500577145;6178257.000158886;718011.2770831492;6178463.166622056;55,70102469;12,46830978;707;119;126;TRUE;d;1;9999;9999;1;1962;;4437;5995000;5495000;5200000;132;132
201211;Villa;København;2700;Brønshøj;717859.9998937632;6178423.999840212;717942.0269172192;6178630,168;55,70255359;12,4673427;538;95;153;FALSE;;2;9999;9999;5;1925;;;1495000;1495000;1495000;56;56
202201;Villa;København;2700;Brønshøj;717866.5626200419;6178420.837401169;717948,5897;6178627.005054547;55,70252228;12,46744442;538;154;153;TRUE;a2010;2;9999;9999;5;2013;;5476;6995000;6995000;7100000;52;52
201402;Villa;København;2700;Brønshøj;717843.7735017342;6178576.567269552;717925.8008180275;6178782.7359590195;55,70392924;12,46720627;548;78;81;TRUE;g;2;9999;9999;5;1962;;;1250000;1250000;1200000;10;10
201507;Villa;København;2700;Brønshøj;717843.7731954637;6178575.567133979;717925,8005;6178781.7358171735;55,70392027;12,46720547;548;78;81;TRUE;d;2;9999;9999;5;1962;;3521;2395000;2395000;2250000;169;169
202112;Villa;København;2700;Brønshøj;717793.8751441333;6178682.499836799;717875.9024218133;6178888.669320004;55,70490174;12,46649792;1112;134;187;TRUE;d;2;9999;9999;9999;1935;1970;5878;5750000;5645000;5475000;72;72
202112;Villa;København;2700;Brønshøj;717793.8751441333;6178682.499836799;717875.9024218133;6178888.669320004;55,70490174;12,46649792;1112;134;187;TRUE;d;2;9999;9999;1;1935;1970;5878;5750000;5645000;5475000;72;72
201905;Villa;København;2700;Brønshøj;717621.9998105383;6179008.000034506;717704,0269;6179214.172004542;55,70789825;12,46402645;942;104;153;TRUE;d;2;9999;9999;5;1951;;6335;4995000;4995000;4800000;47;47
201909;Rækkehus;København;2100;København Ø;724658.3749043879;6177558.499675991;724740.4422796047;6177764.644390109;55,69169239;12,57460002;75;137;152;TRUE;d;2;9999;9999;1;1882;1993;5802;10995000;10995000;10800000;75;75
201502;Villa;København;2700;Brønshøj;719151.6409563853;6178387.043017628;719233.6759742703;6178593.207136236;55,70164055;12,48782761;683;176;201;TRUE;d;3;9999;9999;5;1940;;5571;6000000;6000000;6032000;5;5
201407;Villa;København;2700;Brønshøj;719148.7666215588;6178386.568256502;719230.8016202145;6178592,732;55,70163759;12,48778158;683;176;201;TRUE;d;3;9999;9999;5;1940;;;3975000;3495000;3275000;66;66
201409;Villa;København;2720;Vanløse;718610.0000533997;6177506.999980613;718692.0294046588;6177713.159976613;55,6939919;12,47852332;767;130;164;TRUE;e;1;9999;9999;1;1923;;;4995000;4495000;4200000;134;134
201912;Villa;København;2900;Hellerup;724346.9711638835;6181635.366894855;724429.0470825181;6181841.537981998;55,72839737;12,57299519;740;171;204,5;FALSE;d;2;9999;9999;1;1904;;9676;10795000;10795000;10500000;;
202112;Villa;København;2900;Hellerup;724210.9375417667;6181661.500149198;724293.0126764793;6181867,672;55,72869466;12,57085483;740;358;278;TRUE;c;5;9999;9999;1;1908;;14523;28000000;28000000;24000000;181;181
201308;Villa;København;2300;København S;728606.7181292825;6173972.585904682;728688.8010357989;6174178.697951441;55,65769324;12,63429645;361;88;110;TRUE;d;1;9999;9999;5;1943;1958;;3995000;3875000;3875000;90;90
201308;Villa;København;2300;København S;728606.7181292825;6173972.585904682;728688.8010357989;6174178.697951441;55,65769324;12,63429645;361;88;110;TRUE;d;1;9999;9999;1;1943;1958;;3995000;3875000;3875000;90;90
201607;Villa;København;2400;København NV;721367.7424029007;6181204.195955648;721449.7985672419;6181410.372020527;55,7259;12,5253;511;210;202;TRUE;c;2;9999;9999;1;1977;;6226;5495000;5195000;5050000;143;143
202011;Villa;København;2500;Valby;718809.1249123802;6173720.499984524;718891.1457280987;6173926.635687792;55,65994168;12,47866667;652;75;117;TRUE;d;2;9999;9999;12;1954;;5783;4495000;4495000;4355000;16;16
